ticker,date,price
399001.SZ,2015-11-03,11288.14
399001.SZ,2015-11-04,11884.9
399001.SZ,2015-11-05,11939.81
399001.SZ,2015-11-06,12273.35
399001.SZ,2015-11-09,12453.24
399001.SZ,2015-11-10,12500.53
399001.SZ,2015-11-11,12677.54
399001.SZ,2015-11-12,12635.39
399001.SZ,2015-11-13,12402.04
399001.SZ,2015-11-16,12620.38
399001.SZ,2015-11-17,12511.55
399001.SZ,2015-11-18,12283.76
399001.SZ,2015-11-19,12609.84
399001.SZ,2015-11-20,12702.03
399001.SZ,2015-11-23,12586.69
399001.SZ,2015-11-24,12694.86
399001.SZ,2015-11-25,12893.23
399001.SZ,2015-11-26,12767.5
399001.SZ,2015-11-27,11961.7
399001.SZ,2015-11-30,12037.86
399001.SZ,2015-12-01,12081.17
399001.SZ,2015-12-02,12186.27
399001.SZ,2015-12-03,12447.38
399001.SZ,2015-12-04,12329.18
399001.SZ,2015-12-07,12443.05
399001.SZ,2015-12-08,12164.97
399001.SZ,2015-12-09,12179.83
399001.SZ,2015-12-10,12181.03
399001.SZ,2015-12-11,12134.02
399001.SZ,2015-12-14,12400.59
399001.SZ,2015-12-15,12495.25
399001.SZ,2015-12-16,12511.03
399001.SZ,2015-12-17,12825.48
399001.SZ,2015-12-18,12830.25
399001.SZ,2015-12-21,13028.31
399001.SZ,2015-12-22,13139.13
399001.SZ,2015-12-23,13007.87
399001.SZ,2015-12-24,12932.37
399001.SZ,2015-12-25,12980.57
399001.SZ,2015-12-28,12686.34
399001.SZ,2015-12-29,12806.16
399001.SZ,2015-12-30,12889.83
399001.SZ,2015-12-31,12664.89
399001.SZ,2016-01-01,12664.89
399001.SZ,2016-01-04,11626.04
399001.SZ,2016-01-05,11468.06
399001.SZ,2016-01-06,11724.88
399001.SZ,2016-01-07,10760.27
399001.SZ,2016-01-08,10888.91
399001.SZ,2016-01-11,10212.46
399001.SZ,2016-01-12,10293.7
399001.SZ,2016-01-13,9978.82
399001.SZ,2016-01-14,10344.94
399001.SZ,2016-01-15,9997.92
399001.SZ,2016-01-18,10155.96
399001.SZ,2016-01-19,10501.79
399001.SZ,2016-01-20,10366.85
399001.SZ,2016-01-21,9975.97
399001.SZ,2016-01-22,10111.57
399001.SZ,2016-01-25,10192.53
399001.SZ,2016-01-26,9483.55
399001.SZ,2016-01-27,9422.43
399001.SZ,2016-01-28,9082.59
399001.SZ,2016-01-29,9418.2
399001.SZ,2016-02-01,9322.01
399001.SZ,2016-02-02,9610.93
399001.SZ,2016-02-03,9638.87
399001.SZ,2016-02-04,9793.07
399001.SZ,2016-02-05,9673.48
399001.SZ,2016-02-08,9673.48
399001.SZ,2016-02-09,9673.48
399001.SZ,2016-02-10,9673.48
399001.SZ,2016-02-11,9673.48
399001.SZ,2016-02-12,9673.48
399001.SZ,2016-02-15,9668.84
399001.SZ,2016-02-16,10045.37
399001.SZ,2016-02-17,10161.77
399001.SZ,2016-02-18,10116.4
399001.SZ,2016-02-19,10162.32
399001.SZ,2016-02-22,10370.99
399001.SZ,2016-02-23,10299.67
399001.SZ,2016-02-24,10307.63
399001.SZ,2016-02-25,9551.08
399001.SZ,2016-02-26,9573.7
399001.SZ,2016-02-29,9097.36
399001.SZ,2016-03-01,9322.0
399001.SZ,2016-03-02,9766.37
399001.SZ,2016-03-03,9762.01
399001.SZ,2016-03-04,9536.71
399001.SZ,2016-03-07,9703.83
399001.SZ,2016-03-08,9732.73
399001.SZ,2016-03-09,9523.14
399001.SZ,2016-03-10,9390.35
399001.SZ,2016-03-11,9363.41
399001.SZ,2016-03-14,9665.13
399001.SZ,2016-03-15,9574.19
399001.SZ,2016-03-16,9469.03
399001.SZ,2016-03-17,9791.85
399001.SZ,2016-03-18,10126.59
399001.SZ,2016-03-21,10394.14
399001.SZ,2016-03-22,10344.08
399001.SZ,2016-03-23,10442.38
399001.SZ,2016-03-24,10283.68
399001.SZ,2016-03-25,10339.68
399001.SZ,2016-03-28,10276.84
399001.SZ,2016-03-29,10094.71
399001.SZ,2016-03-30,10445.69
399001.SZ,2016-03-31,10455.37
399001.SZ,2016-04-01,10379.65
399001.SZ,2016-04-04,10379.65
399001.SZ,2016-04-05,10640.27
399001.SZ,2016-04-06,10683.86
399001.SZ,2016-04-07,10504.88
399001.SZ,2016-04-08,10413.54
399001.SZ,2016-04-11,10609.6
399001.SZ,2016-04-12,10533.41
399001.SZ,2016-04-13,10684.92
399001.SZ,2016-04-14,10771.61
399001.SZ,2016-04-15,10733.64
399001.SZ,2016-04-18,10568.93
399001.SZ,2016-04-19,10602.46
399001.SZ,2016-04-20,10164.74
399001.SZ,2016-04-21,10058.8
399001.SZ,2016-04-22,10151.76
399001.SZ,2016-04-25,10106.79
399001.SZ,2016-04-26,10209.9
399001.SZ,2016-04-27,10174.16
399001.SZ,2016-04-28,10149.91
399001.SZ,2016-04-29,10141.54
399001.SZ,2016-05-02,10141.54
399001.SZ,2016-05-03,10441.92
399001.SZ,2016-05-04,10422.8
399001.SZ,2016-05-05,10474.01
399001.SZ,2016-05-06,10100.54
399001.SZ,2016-05-09,9790.48
399001.SZ,2016-05-10,9793.21
399001.SZ,2016-05-11,9781.15
399001.SZ,2016-05-12,9796.58
399001.SZ,2016-05-13,9759.27
399001.SZ,2016-05-16,9910.08
399001.SZ,2016-05-17,9908.79
399001.SZ,2016-05-18,9694.78
399001.SZ,2016-05-19,9733.74
399001.SZ,2016-05-20,9816.75
399001.SZ,2016-05-23,9918.16
399001.SZ,2016-05-24,9821.7
399001.SZ,2016-05-25,9784.6
399001.SZ,2016-05-26,9826.14
399001.SZ,2016-05-27,9813.63
399001.SZ,2016-05-30,9768.84
399001.SZ,2016-05-31,10159.93
399001.SZ,2016-06-01,10209.14
399001.SZ,2016-06-02,10274.03
399001.SZ,2016-06-03,10344.91
399001.SZ,2016-06-06,10363.08
399001.SZ,2016-06-07,10347.84
399001.SZ,2016-06-08,10316.82
399001.SZ,2016-06-09,10316.82
399001.SZ,2016-06-10,10316.82
399001.SZ,2016-06-13,9862.58
399001.SZ,2016-06-14,9895.15
399001.SZ,2016-06-15,10173.85
399001.SZ,2016-06-16,10115.12
399001.SZ,2016-06-17,10182.53
399001.SZ,2016-06-20,10221.85
399001.SZ,2016-06-21,10131.86
399001.SZ,2016-06-22,10297.98
399001.SZ,2016-06-23,10255.27
399001.SZ,2016-06-24,10147.7
399001.SZ,2016-06-27,10377.57
399001.SZ,2016-06-28,10463.45
399001.SZ,2016-06-29,10460.97
399001.SZ,2016-06-30,10489.99
399001.SZ,2016-07-01,10458.43
399001.SZ,2016-07-04,10609.86
399001.SZ,2016-07-05,10602.77
399001.SZ,2016-07-06,10641.65
399001.SZ,2016-07-07,10620.58
399001.SZ,2016-07-08,10611.8
399001.SZ,2016-07-11,10594.82
399001.SZ,2016-07-12,10757.85
399001.SZ,2016-07-13,10853.56
399001.SZ,2016-07-14,10854.14
399001.SZ,2016-07-15,10823.21
399001.SZ,2016-07-18,10762.0
399001.SZ,2016-07-19,10778.25
399001.SZ,2016-07-20,10759.86
399001.SZ,2016-07-21,10787.21
399001.SZ,2016-07-22,10709.07
399001.SZ,2016-07-25,10718.36
399001.SZ,2016-07-26,10852.21
399001.SZ,2016-07-27,10405.85
399001.SZ,2016-07-28,10396.31
399001.SZ,2016-07-29,10329.44
399001.SZ,2016-08-01,10185.48
399001.SZ,2016-08-02,10250.55
399001.SZ,2016-08-03,10281.25
399001.SZ,2016-08-04,10366.5
399001.SZ,2016-08-05,10342.28
399001.SZ,2016-08-08,10468.88
399001.SZ,2016-08-09,10564.78
399001.SZ,2016-08-10,10511.16
399001.SZ,2016-08-11,10390.96
399001.SZ,2016-08-12,10528.1
399001.SZ,2016-08-15,10822.11
399001.SZ,2016-08-16,10882.95
399001.SZ,2016-08-17,10890.69
399001.SZ,2016-08-18,10879.2
399001.SZ,2016-08-19,10872.71
399001.SZ,2016-08-22,10731.4
399001.SZ,2016-08-23,10750.29
399001.SZ,2016-08-24,10760.44
399001.SZ,2016-08-25,10679.15
399001.SZ,2016-08-26,10693.75
399001.SZ,2016-08-29,10724.4
399001.SZ,2016-08-30,10729.12
399001.SZ,2016-08-31,10757.88
399001.SZ,2016-09-01,10669.51
399001.SZ,2016-09-02,10640.42
399001.SZ,2016-09-05,10695.45
399001.SZ,2016-09-06,10861.5
399001.SZ,2016-09-07,10838.72
399001.SZ,2016-09-08,10851.19
399001.SZ,2016-09-09,10762.79
399001.SZ,2016-09-12,10461.58
399001.SZ,2016-09-13,10514.58
399001.SZ,2016-09-14,10454.24
399001.SZ,2016-09-15,10454.24
399001.SZ,2016-09-16,10454.24
399001.SZ,2016-09-19,10557.25
399001.SZ,2016-09-20,10544.53
399001.SZ,2016-09-21,10583.4
399001.SZ,2016-09-22,10662.21
399001.SZ,2016-09-23,10609.7
399001.SZ,2016-09-26,10392.7
399001.SZ,2016-09-27,10476.97
399001.SZ,2016-09-28,10467.16
399001.SZ,2016-09-29,10512.25
399001.SZ,2016-09-30,10567.58
399001.SZ,2016-10-03,10567.58
399001.SZ,2016-10-04,10567.58
399001.SZ,2016-10-05,10567.58
399001.SZ,2016-10-06,10567.58
399001.SZ,2016-10-07,10567.58
399001.SZ,2016-10-10,10741.69
399001.SZ,2016-10-11,10782.31
399001.SZ,2016-10-12,10788.59
399001.SZ,2016-10-13,10787.49
399001.SZ,2016-10-14,10759.68
399001.SZ,2016-10-17,10651.5
399001.SZ,2016-10-18,10797.02
399001.SZ,2016-10-19,10757.92
399001.SZ,2016-10-20,10784.33
399001.SZ,2016-10-21,10748.9
399001.SZ,2016-10-24,10842.64
399001.SZ,2016-10-25,10871.51
399001.SZ,2016-10-26,10817.51
399001.SZ,2016-10-27,10788.97
399001.SZ,2016-10-28,10711.04
399001.SZ,2016-10-31,10704.3
399001.SZ,2016-11-01,10796.14
399001.SZ,2016-11-02,10692.65
399001.SZ,2016-11-03,10743.96
399001.SZ,2016-11-04,10702.57
399001.SZ,2016-11-07,10695.18
399001.SZ,2016-11-08,10763.13
399001.SZ,2016-11-09,10697.11
399001.SZ,2016-11-10,10821.66
399001.SZ,2016-11-11,10878.14
399001.SZ,2016-11-14,10907.53
399001.SZ,2016-11-15,10958.1
399001.SZ,2016-11-16,10968.08
399001.SZ,2016-11-17,10945.42
399001.SZ,2016-11-18,10889.11
399001.SZ,2016-11-21,10899.92
399001.SZ,2016-11-22,10985.6
399001.SZ,2016-11-23,10973.8
399001.SZ,2016-11-24,10967.47
399001.SZ,2016-11-25,11036.53
399001.SZ,2016-11-28,11068.87
399001.SZ,2016-11-29,11034.7
399001.SZ,2016-11-30,11012.19
399001.SZ,2016-12-01,11088.16
399001.SZ,2016-12-02,10912.63
399001.SZ,2016-12-05,10784.33
399001.SZ,2016-12-06,10779.77
399001.SZ,2016-12-07,10855.72
399001.SZ,2016-12-08,10812.3
399001.SZ,2016-12-09,10789.62
399001.SZ,2016-12-12,10302.85
399001.SZ,2016-12-13,10332.28
399001.SZ,2016-12-14,10232.82
399001.SZ,2016-12-15,10256.11
399001.SZ,2016-12-16,10334.76
399001.SZ,2016-12-19,10283.16
399001.SZ,2016-12-20,10245.33
399001.SZ,2016-12-21,10313.57
399001.SZ,2016-12-22,10306.92
399001.SZ,2016-12-23,10199.86
399001.SZ,2016-12-26,10233.42
399001.SZ,2016-12-27,10230.57
399001.SZ,2016-12-28,10187.16
399001.SZ,2016-12-29,10159.45
399001.SZ,2016-12-30,10177.14
399001.SZ,2017-01-02,10177.14
399001.SZ,2017-01-03,10262.85
399001.SZ,2017-01-04,10384.87
399001.SZ,2017-01-05,10371.47
399001.SZ,2017-01-06,10289.36
399001.SZ,2017-01-09,10331.79
399001.SZ,2017-01-10,10306.34
399001.SZ,2017-01-11,10215.48
399001.SZ,2017-01-12,10131.23
399001.SZ,2017-01-13,10008.3
399001.SZ,2017-01-16,9712.8
399001.SZ,2017-01-17,9826.79
399001.SZ,2017-01-18,9804.76
399001.SZ,2017-01-19,9768.57
399001.SZ,2017-01-20,9906.14
399001.SZ,2017-01-23,9976.19
399001.SZ,2017-01-24,9941.55
399001.SZ,2017-01-25,9977.96
399001.SZ,2017-01-26,10052.05
399001.SZ,2017-01-27,10052.05
399001.SZ,2017-01-30,10052.05
399001.SZ,2017-01-31,10052.05
399001.SZ,2017-02-01,10052.05
399001.SZ,2017-02-02,10052.05
399001.SZ,2017-02-03,10004.84
399001.SZ,2017-02-06,10078.73
399001.SZ,2017-02-07,10055.57
399001.SZ,2017-02-08,10130.12
399001.SZ,2017-02-09,10182.73
399001.SZ,2017-02-10,10186.38
399001.SZ,2017-02-13,10270.83
399001.SZ,2017-02-14,10264.92
399001.SZ,2017-02-15,10177.25
399001.SZ,2017-02-16,10253.96
399001.SZ,2017-02-17,10197.92
399001.SZ,2017-02-20,10329.0
399001.SZ,2017-02-21,10405.75
399001.SZ,2017-02-22,10444.38
399001.SZ,2017-02-23,10432.64
399001.SZ,2017-02-24,10443.73
399001.SZ,2017-02-27,10353.55
399001.SZ,2017-02-28,10391.34
399001.SZ,2017-03-01,10418.62
399001.SZ,2017-03-02,10367.31
399001.SZ,2017-03-03,10397.05
399001.SZ,2017-03-06,10522.28
399001.SZ,2017-03-07,10552.14
399001.SZ,2017-03-08,10498.31
399001.SZ,2017-03-09,10421.06
399001.SZ,2017-03-10,10451.01
399001.SZ,2017-03-13,10559.88
399001.SZ,2017-03-14,10531.73
399001.SZ,2017-03-15,10543.01
399001.SZ,2017-03-16,10624.42
399001.SZ,2017-03-17,10515.41
399001.SZ,2017-03-20,10532.33
399001.SZ,2017-03-21,10586.62
399001.SZ,2017-03-22,10553.53
399001.SZ,2017-03-23,10583.04
399001.SZ,2017-03-24,10646.72
399001.SZ,2017-03-27,10581.92
399001.SZ,2017-03-28,10563.29
399001.SZ,2017-03-29,10520.82
399001.SZ,2017-03-30,10348.27
399001.SZ,2017-03-31,10428.72
399001.SZ,2017-04-03,10428.72
399001.SZ,2017-04-04,10428.72
399001.SZ,2017-04-05,10627.13
399001.SZ,2017-04-06,10656.17
399001.SZ,2017-04-07,10669.48
399001.SZ,2017-04-10,10603.28
399001.SZ,2017-04-11,10655.79
399001.SZ,2017-04-12,10587.31
399001.SZ,2017-04-13,10654.09
399001.SZ,2017-04-14,10519.86
399001.SZ,2017-04-17,10450.86
399001.SZ,2017-04-18,10411.44
399001.SZ,2017-04-19,10348.41
399001.SZ,2017-04-20,10359.09
399001.SZ,2017-04-21,10314.35
399001.SZ,2017-04-24,10091.89
399001.SZ,2017-04-25,10165.22
399001.SZ,2017-04-26,10204.84
399001.SZ,2017-04-27,10229.19
399001.SZ,2017-04-28,10234.65
399001.SZ,2017-05-01,10234.65
399001.SZ,2017-05-02,10223.97
399001.SZ,2017-05-03,10184.14
399001.SZ,2017-05-04,10147.44
399001.SZ,2017-05-05,10024.44
399001.SZ,2017-05-08,9833.17
399001.SZ,2017-05-09,9885.34
399001.SZ,2017-05-10,9756.81
399001.SZ,2017-05-11,9776.45
399001.SZ,2017-05-12,9787.99
399001.SZ,2017-05-15,9845.6
399001.SZ,2017-05-16,10046.66
399001.SZ,2017-05-17,10030.11
399001.SZ,2017-05-18,9974.35
399001.SZ,2017-05-19,9970.96
399001.SZ,2017-05-22,9899.65
399001.SZ,2017-05-23,9763.78
399001.SZ,2017-05-24,9812.46
399001.SZ,2017-05-25,9893.78
399001.SZ,2017-05-26,9859.23
399001.SZ,2017-05-29,9859.23
399001.SZ,2017-05-30,9859.23
399001.SZ,2017-05-31,9864.84
399001.SZ,2017-06-01,9730.33
399001.SZ,2017-06-02,9794.89
399001.SZ,2017-06-05,9842.6
399001.SZ,2017-06-06,9915.92
399001.SZ,2017-06-07,10109.88
399001.SZ,2017-06-08,10148.72
399001.SZ,2017-06-09,10177.45
399001.SZ,2017-06-12,10119.99
399001.SZ,2017-06-13,10224.82
399001.SZ,2017-06-14,10151.53
399001.SZ,2017-06-15,10221.69
399001.SZ,2017-06-16,10191.24
399001.SZ,2017-06-19,10262.8
399001.SZ,2017-06-20,10288.53
399001.SZ,2017-06-21,10367.17
399001.SZ,2017-06-22,10265.2
399001.SZ,2017-06-23,10366.78
399001.SZ,2017-06-26,10537.59
399001.SZ,2017-06-27,10535.36
399001.SZ,2017-06-28,10451.57
399001.SZ,2017-06-29,10511.86
399001.SZ,2017-06-30,10529.61
399001.SZ,2017-07-03,10535.05
399001.SZ,2017-07-04,10474.83
399001.SZ,2017-07-05,10561.09
399001.SZ,2017-07-06,10562.06
399001.SZ,2017-07-07,10563.72
399001.SZ,2017-07-10,10505.6
399001.SZ,2017-07-11,10467.71
399001.SZ,2017-07-12,10453.19
399001.SZ,2017-07-13,10466.1
399001.SZ,2017-07-14,10427.79
399001.SZ,2017-07-17,10055.8
399001.SZ,2017-07-18,10103.76
399001.SZ,2017-07-19,10295.57
399001.SZ,2017-07-20,10366.98
399001.SZ,2017-07-21,10364.82
399001.SZ,2017-07-24,10404.22
399001.SZ,2017-07-25,10353.21
399001.SZ,2017-07-26,10297.34
399001.SZ,2017-07-27,10395.19
399001.SZ,2017-07-28,10437.94
399001.SZ,2017-07-31,10505.04
399001.SZ,2017-08-01,10525.35
399001.SZ,2017-08-02,10469.34
399001.SZ,2017-08-03,10436.17
399001.SZ,2017-08-04,10361.23
399001.SZ,2017-08-07,10451.08
399001.SZ,2017-08-08,10496.25
399001.SZ,2017-08-09,10544.59
399001.SZ,2017-08-10,10480.64
399001.SZ,2017-08-11,10291.35
399001.SZ,2017-08-14,10519.8
399001.SZ,2017-08-15,10559.78
399001.SZ,2017-08-16,10600.78
399001.SZ,2017-08-17,10653.73
399001.SZ,2017-08-18,10614.08
399001.SZ,2017-08-21,10689.77
399001.SZ,2017-08-22,10653.98
399001.SZ,2017-08-23,10619.34
399001.SZ,2017-08-24,10552.96
399001.SZ,2017-08-25,10659.01
399001.SZ,2017-08-28,10659.01
399001.SZ,2017-08-29,10762.37
399001.SZ,2017-08-30,10813.93
399001.SZ,2017-08-31,10816.64
399001.SZ,2017-09-01,10880.56
399001.SZ,2017-09-04,10880.56
399001.SZ,2017-09-05,10986.95
399001.SZ,2017-09-06,11024.59
399001.SZ,2017-09-07,10969.13
399001.SZ,2017-09-08,10970.77
399001.SZ,2017-09-11,11053.73
399001.SZ,2017-09-12,11043.61
399001.SZ,2017-09-13,11091.49
399001.SZ,2017-09-14,11070.49
399001.SZ,2017-09-15,11070.49
399001.SZ,2017-09-18,11153.53
399001.SZ,2017-09-19,11083.9
399001.SZ,2017-09-20,11191.13
399001.SZ,2017-09-21,11098.34
399001.SZ,2017-09-22,11069.82
399001.SZ,2017-09-25,10930.67
399001.SZ,2017-09-26,10950.77
399001.SZ,2017-09-27,11036.78
399001.SZ,2017-09-28,11031.42
399001.SZ,2017-09-29,11087.19
399001.SZ,2017-10-02,11087.19
399001.SZ,2017-10-03,11087.19
399001.SZ,2017-10-04,11087.19
399001.SZ,2017-10-05,11087.19
399001.SZ,2017-10-06,11087.19
399001.SZ,2017-10-09,11264.27
399001.SZ,2017-10-10,11329.51
399001.SZ,2017-10-11,11312.5
399001.SZ,2017-10-12,11307.32
399001.SZ,2017-10-13,11399.09
399001.SZ,2017-10-16,11399.09
399001.SZ,2017-10-17,11399.09
399001.SZ,2017-10-18,11399.09
399001.SZ,2017-10-19,11399.09
399001.SZ,2017-10-20,11399.09
399001.SZ,2017-10-23,11399.09
399001.SZ,2017-10-24,11399.09
399001.SZ,2017-10-25,11399.09
399001.SZ,2017-10-26,11399.09
399001.SZ,2017-10-27,11399.09
399001.SZ,2017-10-30,11399.09
399001.SZ,2017-10-31,11399.09
399001.SZ,2017-11-01,11399.09
399001.SZ,2017-11-02,11399.09
399001.SZ,2017-11-03,11399.09
399001.SZ,2017-11-06,11399.09
399001.SZ,2017-11-07,11399.09
399001.SZ,2017-11-08,11399.09
399001.SZ,2017-11-09,11399.09
399001.SZ,2017-11-10,11399.09
399001.SZ,2017-11-13,11399.09
399001.SZ,2017-11-14,11399.09
399001.SZ,2017-11-15,11399.09
399001.SZ,2017-11-16,11399.09
399001.SZ,2017-11-17,11399.09
399001.SZ,2017-11-20,11399.09
399001.SZ,2017-11-21,11399.09
399001.SZ,2017-11-22,11399.09
399001.SZ,2017-11-23,11399.09
399001.SZ,2017-11-24,11399.09
399001.SZ,2017-11-27,11399.09
399001.SZ,2017-11-28,11399.09
399001.SZ,2017-11-29,11399.09
399001.SZ,2017-11-30,11399.09
399001.SZ,2017-12-01,11399.09
399001.SZ,2017-12-04,11399.09
399001.SZ,2017-12-05,11399.09
399001.SZ,2017-12-06,11399.09
399001.SZ,2017-12-07,11399.09
399001.SZ,2017-12-08,11399.09
399001.SZ,2017-12-11,11399.09
399001.SZ,2017-12-12,11399.09
399001.SZ,2017-12-13,11399.09
399001.SZ,2017-12-14,11399.09
399001.SZ,2017-12-15,11399.09
399001.SZ,2017-12-18,11399.09
399001.SZ,2017-12-19,11399.09
399001.SZ,2017-12-20,11399.09
399001.SZ,2017-12-21,11399.09
399001.SZ,2017-12-22,11399.09
399001.SZ,2017-12-25,11399.09
399001.SZ,2017-12-26,11399.09
399001.SZ,2017-12-27,11399.09
399001.SZ,2017-12-28,11399.09
399001.SZ,2017-12-29,11399.09
399001.SZ,2018-01-01,11399.09
399001.SZ,2018-01-02,11399.09
399001.SZ,2018-01-03,11399.09
399001.SZ,2018-01-04,11399.09
399001.SZ,2018-01-05,11399.09
399001.SZ,2018-01-08,11399.09
399001.SZ,2018-01-09,11399.09
399001.SZ,2018-01-10,11399.09
399001.SZ,2018-01-11,11399.09
399001.SZ,2018-01-12,11399.09
399001.SZ,2018-01-15,11399.09
399001.SZ,2018-01-16,11399.09
399001.SZ,2018-01-17,11399.09
399001.SZ,2018-01-18,11399.09
399001.SZ,2018-01-19,11399.09
399001.SZ,2018-01-22,11399.09
399001.SZ,2018-01-23,11399.09
399001.SZ,2018-01-24,11399.09
399001.SZ,2018-01-25,11399.09
399001.SZ,2018-01-26,11399.09
399001.SZ,2018-01-29,11399.09
399001.SZ,2018-01-30,11399.09
399001.SZ,2018-01-31,11399.09
399001.SZ,2018-02-01,11399.09
399001.SZ,2018-02-02,11399.09
399001.SZ,2018-02-05,11399.09
399001.SZ,2018-02-06,11399.09
399001.SZ,2018-02-07,11399.09
399001.SZ,2018-02-08,11399.09
399001.SZ,2018-02-09,11399.09
399001.SZ,2018-02-12,11399.09
399001.SZ,2018-02-13,11399.09
399001.SZ,2018-02-14,11399.09
399001.SZ,2018-02-15,11399.09
399001.SZ,2018-02-16,11399.09
399001.SZ,2018-02-19,11399.09
399001.SZ,2018-02-20,11399.09
399001.SZ,2018-02-21,11399.09
399001.SZ,2018-02-22,11399.09
399001.SZ,2018-02-23,11399.09
399001.SZ,2018-02-26,11399.09
399001.SZ,2018-02-27,11399.09
399001.SZ,2018-02-28,11399.09
399001.SZ,2018-03-01,11399.09
399001.SZ,2018-03-02,11399.09
399001.SZ,2018-03-05,11399.09
399001.SZ,2018-03-06,11399.09
399001.SZ,2018-03-07,11399.09
399001.SZ,2018-03-08,11399.09
399001.SZ,2018-03-09,11399.09
399001.SZ,2018-03-12,11399.09
399001.SZ,2018-03-13,11399.09
399001.SZ,2018-03-14,11399.09
399001.SZ,2018-03-15,11399.09
399001.SZ,2018-03-16,11399.09
399001.SZ,2018-03-19,11399.09
399001.SZ,2018-03-20,11399.09
399001.SZ,2018-03-21,11399.09
399001.SZ,2018-03-22,11399.09
399001.SZ,2018-03-23,11399.09
399001.SZ,2018-03-26,11399.09
399001.SZ,2018-03-27,11399.09
399001.SZ,2018-03-28,11399.09
399001.SZ,2018-03-29,11399.09
399001.SZ,2018-03-30,11399.09
399001.SZ,2018-04-02,11399.09
399001.SZ,2018-04-03,11399.09
399001.SZ,2018-04-04,11399.09
399001.SZ,2018-04-05,11399.09
399001.SZ,2018-04-06,11399.09
399001.SZ,2018-04-09,11399.09
399001.SZ,2018-04-10,11399.09
399001.SZ,2018-04-11,11399.09
399001.SZ,2018-04-12,11399.09
399001.SZ,2018-04-13,11399.09
399001.SZ,2018-04-16,11399.09
399001.SZ,2018-04-17,11399.09
399001.SZ,2018-04-18,11399.09
399001.SZ,2018-04-19,11399.09
399001.SZ,2018-04-20,11399.09
399001.SZ,2018-04-23,11399.09
399001.SZ,2018-04-24,11399.09
399001.SZ,2018-04-25,11399.09
399001.SZ,2018-04-26,11399.09
399001.SZ,2018-04-27,11399.09
399001.SZ,2018-04-30,11399.09
399001.SZ,2018-05-01,11399.09
399001.SZ,2018-05-02,11399.09
399001.SZ,2018-05-03,11399.09
399001.SZ,2018-05-04,11399.09
399001.SZ,2018-05-07,11399.09
399001.SZ,2018-05-08,11399.09
399001.SZ,2018-05-09,11399.09
399001.SZ,2018-05-10,11399.09
399001.SZ,2018-05-11,11399.09
399001.SZ,2018-05-14,11399.09
399001.SZ,2018-05-15,11399.09
399001.SZ,2018-05-16,11399.09
399001.SZ,2018-05-17,11399.09
399001.SZ,2018-05-18,11399.09
399001.SZ,2018-05-21,11399.09
399001.SZ,2018-05-22,11399.09
399001.SZ,2018-05-23,11399.09
399001.SZ,2018-05-24,11399.09
399001.SZ,2018-05-25,11399.09
399001.SZ,2018-05-28,11399.09
399001.SZ,2018-05-29,11399.09
399001.SZ,2018-05-30,11399.09
399001.SZ,2018-05-31,11399.09
399001.SZ,2018-06-01,11399.09
399001.SZ,2018-06-04,11399.09
399001.SZ,2018-06-05,11399.09
399001.SZ,2018-06-06,11399.09
399001.SZ,2018-06-07,11399.09
399001.SZ,2018-06-08,11399.09
399001.SZ,2018-06-11,11399.09
399001.SZ,2018-06-12,11399.09
399001.SZ,2018-06-13,11399.09
399001.SZ,2018-06-14,11399.09
399001.SZ,2018-06-15,11399.09
399001.SZ,2018-06-18,11399.09
399001.SZ,2018-06-19,11399.09
399001.SZ,2018-06-20,11399.09
399001.SZ,2018-06-21,11399.09
399001.SZ,2018-06-22,11399.09
399001.SZ,2018-06-25,11399.09
399001.SZ,2018-06-26,11399.09
399001.SZ,2018-06-27,11399.09
399001.SZ,2018-06-28,11399.09
399001.SZ,2018-06-29,11399.09
399001.SZ,2018-07-02,11399.09
399001.SZ,2018-07-03,11399.09
399001.SZ,2018-07-04,11399.09
399001.SZ,2018-07-05,11399.09
399001.SZ,2018-07-06,11399.09
399001.SZ,2018-07-09,11399.09
399001.SZ,2018-07-10,11399.09
399001.SZ,2018-07-11,11399.09
399001.SZ,2018-07-12,11399.09
399001.SZ,2018-07-13,11399.09
399001.SZ,2018-07-16,11399.09
399001.SZ,2018-07-17,11399.09
399001.SZ,2018-07-18,11399.09
399001.SZ,2018-07-19,11399.09
399001.SZ,2018-07-20,11399.09
399001.SZ,2018-07-23,11399.09
399001.SZ,2018-07-24,11399.09
399001.SZ,2018-07-25,11399.09
399001.SZ,2018-07-26,11399.09
399001.SZ,2018-07-27,11399.09
399001.SZ,2018-07-30,11399.09
399001.SZ,2018-07-31,11399.09
399001.SZ,2018-08-01,11399.09
399001.SZ,2018-08-02,11399.09
399001.SZ,2018-08-03,11399.09
399001.SZ,2018-08-06,11399.09
399001.SZ,2018-08-07,11399.09
399001.SZ,2018-08-08,11399.09
399001.SZ,2018-08-09,11399.09
399001.SZ,2018-08-10,11399.09
399001.SZ,2018-08-13,11399.09
399001.SZ,2018-08-14,11399.09
399001.SZ,2018-08-15,11399.09
399001.SZ,2018-08-16,11399.09
399001.SZ,2018-08-17,11399.09
399001.SZ,2018-08-20,11399.09
399001.SZ,2018-08-21,11399.09
399001.SZ,2018-08-22,11399.09
399001.SZ,2018-08-23,11399.09
399001.SZ,2018-08-24,11399.09
399001.SZ,2018-08-27,11399.09
399001.SZ,2018-08-28,11399.09
