ticker,date,factor_1,factor_2,factor_3
MTH,06/2/28,0.013609761,-0.010521943,-0.075213876
MTH,06/3/31,0.000204697,-0.042260852,-0.062619795
MTH,06/4/28,3.01E-05,-0.06192181,-0.057529025
MTH,06/5/31,-0.005640423,-0.083126559,-0.008556231
MTH,06/6/30,-0.030578647,-0.09064514,-0.029897522
MTH,06/7/31,-0.010317334,-0.090123157,-0.034583699
MTH,06/8/31,-0.037489308,-0.027254131,-0.018859265
MTH,06/9/29,-0.086513814,-0.046205652,-0.016810729
MTH,06/10/31,-0.120976747,-0.062953107,-0.029385674
MTH,06/11/30,-0.069647643,0.014700956,0.034205307
MTH,06/12/29,-0.046972004,0.048026506,0.065945833
MTH,07/1/31,-0.00376484,0.094912095,0.128060925
MTH,07/2/28,0.050431119,0.079861814,0.044146464
MTH,07/3/30,0.047390317,0.098130137,0.030193189
MTH,07/4/30,0.038822367,0.108613,-0.017240137
MTH,07/5/31,0.036062674,0.02105223,-0.02211781
MTH,07/6/29,0.032170839,-0.01512907,-0.043993942
MTH,07/7/31,0.026654338,-0.062340856,-0.045891901
MTH,07/8/31,0.08587691,0.005570246,0.028314306
MTH,07/9/28,0.113065707,0.013600911,0.060245281
MTH,07/10/31,0.080175713,-0.025651231,0.021214232
MTH,07/11/30,0.019195556,-0.001818394,-0.029303005
MTH,07/12/31,-0.007095207,0.008157276,-0.049128259
MTH,08/1/31,0.111380228,0.185271039,0.160648767
MTH,08/2/29,0.03869701,0.032943263,0.064125333
MTH,08/3/31,0.104506296,0.089685579,0.14598587
MTH,08/4/30,-0.027282736,-0.001674457,-0.139855595
MTH,08/5/30,-0.010860211,-0.009058289,-0.068773498
MTH,08/6/30,-0.01980056,-0.027731622,-0.151587813
MTH,08/7/31,0.072089404,-0.095490088,0.051579138
MTH,08/8/29,-0.004041763,-0.035805477,0.035402796
MTH,08/9/30,0.033555432,-0.051510407,0.117958473
MTH,08/10/31,0.151131544,0.153062297,0.096505488
MTH,08/11/28,0.185100883,0.195933998,0.155042273
MTH,08/12/31,0.309521169,0.346872117,0.204760418
MTH,09/1/30,0.168452062,0.291806807,0.178112486
MTH,09/2/27,0.215501099,0.260638875,0.091422284
MTH,09/3/31,0.144547191,0.206705059,0.001614131
MTH,09/4/30,0.248864573,0.083085083,-0.080660721
MTH,09/5/29,0.351702669,0.130248551,0.03557401
MTH,09/6/30,0.373464578,0.019743865,0.018100517
MTH,09/7/31,0.247467676,-0.034323345,0.050402911
MTH,09/8/31,0.231597504,-0.023037026,-0.056597632
MTH,09/9/30,0.124795003,-0.067879102,-0.084451012
MTH,09/10/30,0.02450665,-0.054084794,-0.099473929
MTH,09/11/30,-0.038705853,-0.149484292,-0.098459219
MTH,09/12/31,-0.118647605,-0.13571199,-0.055989334
MTH,10/1/29,-0.142087915,-0.111594879,-0.013459854
MTH,10/2/26,-0.120624922,-0.099889042,-0.001585977
MTH,10/3/31,-0.140895823,-0.078333959,-0.023669887
MTH,10/4/30,-0.137587934,-0.088277617,-0.075838538
MTH,10/5/31,-0.210079486,-0.071245238,-0.069769914
MTH,10/6/30,-0.191296773,-0.064312801,-0.04162825
MTH,10/7/30,-0.158562313,-0.052867136,0.024856482
MTH,10/8/31,-0.120471583,-0.02286667,0.050421121
MTH,10/9/30,-0.076603913,0.001877085,0.045395052
MTH,10/10/29,-0.044675384,0.047824024,0.022410496
MTH,10/11/30,-0.009750285,0.066212261,0.015033151
MTH,10/12/31,-0.021818103,0.045415496,1.96E-05
MTH,11/1/31,-0.030148513,0.023986732,0.001541686
MTH,11/2/28,-0.02415802,-0.001321569,-0.016112499
MTH,11/3/31,-0.002506973,-0.004375845,-0.004395314
MTH,11/4/29,0.028675714,-0.018274356,-0.019785539
MTH,11/5/31,0.049037967,-0.016107763,4.81E-06
MTH,11/6/30,0.049609375,0.004011687,0.008444115
MTH,11/7/29,0.076403995,0.051189397,0.072407559
MTH,11/8/31,0.049086179,0.050474454,0.050469396
MTH,11/9/30,0.00591445,0.010335521,0.001875568
MTH,11/10/31,-0.050255919,-0.032576885,-0.097896031
MTH,11/11/30,0.011859696,0.028425327,-0.02098497
MTH,11/12/30,0.025844313,0.02174539,0.019832625
MTH,12/1/31,-0.094898944,-0.138974328,-0.045536101
MTH,12/2/29,-0.049741322,-0.095400488,-0.076010598
MTH,12/3/30,-0.088979478,-0.098299028,-0.115834353
MTH,12/4/30,-0.096710601,-0.066293347,-0.021747544
MTH,12/5/31,-0.108915051,-0.133544337,-0.062266666
MTH,12/6/29,-0.065888031,-0.085768355,0.034004938
MTH,12/7/31,-0.160650551,-0.025174885,-0.003503534
MTH,12/8/31,-0.140138051,-0.049455657,0.013661676
MTH,12/9/28,-0.115281514,-0.018833834,-0.051101082
MTH,12/10/31,-0.035714727,0.032749707,0.036380703
MTH,12/11/30,-0.127625262,0.006831365,-0.006738255
MTH,12/12/31,-0.106415567,-0.022584224,0.030052578
MTH,13/1/31,0.035114151,0.061846002,0.024571375
MTH,13/2/28,-0.030360132,0.020089042,0.027009292
MTH,13/3/29,0.018131484,0.03767488,0.007399916
MTH,13/4/30,0.031329478,-0.001375192,-0.025324315
MTH,13/5/31,0.000355074,-0.00643235,-0.032562161
MTH,13/6/28,-0.073418595,-0.052008953,-0.058972477
MTH,13/7/31,-0.0032279,-0.061283748,-0.036893742
MTH,13/8/30,-0.045293633,-0.064095067,-0.032594245
MTH,13/9/30,-0.022938098,-0.058412301,0.000595281
MTH,13/10/31,-0.06629837,-0.065012583,-0.02919599
MTH,13/11/29,-0.048645048,-0.042485983,-0.010225014
MTH,13/12/31,-0.057429067,-0.005717474,-0.006309
MTH,14/1/31,-0.050525559,0.011460533,0.041879229
MTH,14/2/28,-0.050494862,0.01453161,0.025012376
MTH,14/3/31,-0.041840162,0.017600208,0.024061009
MTH,14/4/30,-0.027777477,0.039824178,-0.001972446
MTH,14/5/30,-0.006644494,0.037431816,0.01211638
MTH,14/6/30,0.027057591,0.032963533,0.008693353
MTH,14/7/31,-0.002503715,-0.013806024,-0.011856965
MTH,14/8/29,0.029345564,0.014601767,0.002455633
MTH,14/9/30,0.003720446,-0.013639701,-0.022140578
MTH,14/10/31,0.026775784,-0.012548654,-0.000699989
MTH,14/11/28,0.008791387,-0.027607047,-0.029989037
MTH,14/12/31,0.013568796,-0.01877582,0.003440943
MTH,15/1/30,-0.011032344,0.00281251,0.003514959
MTH,15/2/27,0.029485363,0.014669397,0.046039103
MTH,15/3/31,0.016418013,0.030473362,0.026939721
MTH,15/4/30,-0.01297506,-0.000431825,-0.00393296
MTH,15/5/29,-0.015868922,0.01207138,-0.032472709
MTH,15/6/30,-0.019992988,-0.001240459,-0.027440929
MTH,15/7/31,-0.001802587,-0.004602153,-0.000671835
MTH,15/8/31,-0.002747521,-0.017165116,0.015821355
MTH,15/9/30,0.028580233,-0.001837145,0.026326199
MTH,15/10/30,0.015847939,0.016286797,0.016970033
MTH,15/11/30,0.032453987,0.020139495,0.004250885
MTH,15/12/31,0.005753909,0.007003056,-0.018827488
MTH,16/1/29,0.032128126,0.036900099,0.019597495
MTH,16/2/29,0.027009818,0.044946445,0.0405233
MTH,16/3/31,0.051377402,0.05331249,0.073524255
MTH,16/4/29,0.085462436,0.068067045,0.047537926
MTH,16/5/31,0.085650188,0.064217387,0.022771318
MTH,16/6/30,0.101503624,0.093843378,0.018927494
MTH,16/7/29,0.063217256,0.02538061,-0.021151803
MTH,16/8/31,0.045453908,0.000485636,-0.021789506
MTH,16/9/30,0.049724051,-0.003406814,-0.021919428
MTH,16/10/31,0.058811351,-0.008665836,0.012755774
MTH,16/11/30,0.036355856,-0.0261803,-0.004488598
MTH,16/12/30,0.008417272,-0.078097201,-0.057436754
MTH,17/1/31,-0.026994356,-0.051078562,-0.063030335
MTH,17/2/28,-0.051211553,-0.051672095,-0.04739624
MTH,17/3/31,-0.065965859,-0.0627729,-0.005661314
MTH,17/4/28,-0.105446874,-0.097627058,-0.036924059
MTH,17/5/31,-0.112601251,-0.088744303,-0.043405312
MTH,17/6/30,-0.116263082,-0.04139903,-0.03594119
MTH,17/7/31,-0.097901645,-0.049343478,-0.012895576
MTH,17/8/31,-0.076352826,-0.026025524,0.018168393
MTH,17/9/29,-0.073304844,-0.011237344,0.025624833
MTH,17/10/31,-0.077242063,0.022590433,0.0359496
MTH,17/11/30,-0.045720366,0.047213902,0.028527216
MTH,17/12/29,-0.015684071,0.026825509,0.001170678
MTH,18/1/31,-0.028480602,0.021945756,-0.013517882
MTH,18/2/28,-0.075493545,-0.050789853,-0.077117132
MTH,18/3/30,-0.079254254,-0.068789926,-0.069878798
MTH,18/4/30,-0.089706475,-0.109816115,-0.09761782
MTH,18/5/31,-0.089228591,-0.130290949,-0.057617081
MTH,18/6/29,-0.076092067,-0.100228885,-0.032630249
MTH,18/7/31,-0.050553873,-0.070942737,0.029560737
MTH,18/8/31,-0.060233473,-0.009948925,0.050582577
MTH,18/9/28,-0.087251005,-0.019824828,0.01323736
MTH,18/10/31,-0.083611283,0.029437549,-0.000119651
MTH,18/11/30,-0.096052546,0.039367652,-0.010674958
MTH,18/12/31,-0.091440393,0.009767476,-0.003424552
