ticker,date,price
002044.SZ,2010-02-02,1.82
002044.SZ,2010-02-03,1.83
002044.SZ,2010-02-04,1.85
002044.SZ,2010-02-05,1.82
002044.SZ,2010-02-08,1.82
002044.SZ,2010-02-09,1.8
002044.SZ,2010-02-10,1.82
002044.SZ,2010-02-11,1.81
002044.SZ,2010-02-12,1.82
002044.SZ,2010-02-15,1.82
002044.SZ,2010-02-16,1.82
002044.SZ,2010-02-17,1.82
002044.SZ,2010-02-18,1.82
002044.SZ,2010-02-19,1.82
002044.SZ,2010-02-22,1.83
002044.SZ,2010-02-23,1.83
002044.SZ,2010-02-24,1.9
002044.SZ,2010-02-25,1.91
002044.SZ,2010-02-26,1.9
002044.SZ,2010-03-01,1.92
002044.SZ,2010-03-02,1.94
002044.SZ,2010-03-03,1.95
002044.SZ,2010-03-04,1.88
002044.SZ,2010-03-05,1.85
002044.SZ,2010-03-08,1.85
002044.SZ,2010-03-09,1.86
002044.SZ,2010-03-10,1.84
002044.SZ,2010-03-11,1.86
002044.SZ,2010-03-12,1.87
002044.SZ,2010-03-15,1.83
002044.SZ,2010-03-16,1.83
002044.SZ,2010-03-17,1.86
002044.SZ,2010-03-18,1.87
002044.SZ,2010-03-19,1.89
002044.SZ,2010-03-22,1.89
002044.SZ,2010-03-23,1.91
002044.SZ,2010-03-24,2.01
002044.SZ,2010-03-25,2.03
002044.SZ,2010-03-26,2.04
002044.SZ,2010-03-29,1.96
002044.SZ,2010-03-30,1.88
002044.SZ,2010-03-31,1.87
002044.SZ,2010-04-01,1.86
002044.SZ,2010-04-02,1.83
002044.SZ,2010-04-05,1.83
002044.SZ,2010-04-06,1.86
002044.SZ,2010-04-07,1.91
002044.SZ,2010-04-08,1.87
002044.SZ,2010-04-09,1.87
002044.SZ,2010-04-12,1.97
002044.SZ,2010-04-13,1.88
002044.SZ,2010-04-14,1.88
002044.SZ,2010-04-15,1.88
002044.SZ,2010-04-16,1.88
002044.SZ,2010-04-19,1.8
002044.SZ,2010-04-20,1.78
002044.SZ,2010-04-21,1.83
002044.SZ,2010-04-22,1.81
002044.SZ,2010-04-23,1.79
002044.SZ,2010-04-26,1.8
002044.SZ,2010-04-27,1.77
002044.SZ,2010-04-28,1.77
002044.SZ,2010-04-29,1.68
002044.SZ,2010-04-30,1.64
002044.SZ,2010-05-03,1.64
002044.SZ,2010-05-04,1.63
002044.SZ,2010-05-05,1.66
002044.SZ,2010-05-06,1.61
002044.SZ,2010-05-07,1.56
002044.SZ,2010-05-10,1.57
002044.SZ,2010-05-11,1.6
002044.SZ,2010-05-12,1.58
002044.SZ,2010-05-13,1.7
002044.SZ,2010-05-14,1.64
002044.SZ,2010-05-17,1.56
002044.SZ,2010-05-18,1.55
002044.SZ,2010-05-19,1.52
002044.SZ,2010-05-20,1.47
002044.SZ,2010-05-21,1.48
002044.SZ,2010-05-24,1.53
002044.SZ,2010-05-25,1.52
002044.SZ,2010-05-26,1.54
002044.SZ,2010-05-27,1.56
002044.SZ,2010-05-28,1.54
002044.SZ,2010-05-31,1.53
002044.SZ,2010-06-01,1.5
002044.SZ,2010-06-02,1.52
002044.SZ,2010-06-03,1.53
002044.SZ,2010-06-04,1.53
002044.SZ,2010-06-07,1.55
002044.SZ,2010-06-08,1.61
002044.SZ,2010-06-09,1.64
002044.SZ,2010-06-10,1.61
002044.SZ,2010-06-11,1.61
002044.SZ,2010-06-14,1.61
002044.SZ,2010-06-15,1.61
002044.SZ,2010-06-16,1.61
002044.SZ,2010-06-17,1.63
002044.SZ,2010-06-18,1.55
002044.SZ,2010-06-21,1.59
002044.SZ,2010-06-22,1.61
002044.SZ,2010-06-23,1.59
002044.SZ,2010-06-24,1.59
002044.SZ,2010-06-25,1.56
002044.SZ,2010-06-28,1.61
002044.SZ,2010-06-29,1.51
002044.SZ,2010-06-30,1.48
002044.SZ,2010-07-01,1.44
002044.SZ,2010-07-02,1.43
002044.SZ,2010-07-05,1.43
002044.SZ,2010-07-06,1.47
002044.SZ,2010-07-07,1.48
002044.SZ,2010-07-08,1.47
002044.SZ,2010-07-09,1.5
002044.SZ,2010-07-12,1.51
002044.SZ,2010-07-13,1.52
002044.SZ,2010-07-14,1.57
002044.SZ,2010-07-15,1.54
002044.SZ,2010-07-16,1.53
002044.SZ,2010-07-19,1.56
002044.SZ,2010-07-20,1.59
002044.SZ,2010-07-21,1.58
002044.SZ,2010-07-22,1.6
002044.SZ,2010-07-23,1.59
002044.SZ,2010-07-26,1.59
002044.SZ,2010-07-27,1.58
002044.SZ,2010-07-28,1.61
002044.SZ,2010-07-29,1.63
002044.SZ,2010-07-30,1.62
002044.SZ,2010-08-02,1.65
002044.SZ,2010-08-03,1.62
002044.SZ,2010-08-04,1.63
002044.SZ,2010-08-05,1.62
002044.SZ,2010-08-06,1.68
002044.SZ,2010-08-09,1.69
002044.SZ,2010-08-10,1.62
002044.SZ,2010-08-11,1.63
002044.SZ,2010-08-12,1.61
002044.SZ,2010-08-13,1.63
002044.SZ,2010-08-16,1.65
002044.SZ,2010-08-17,1.69
002044.SZ,2010-08-18,1.78
002044.SZ,2010-08-19,1.77
002044.SZ,2010-08-20,1.77
002044.SZ,2010-08-23,1.83
002044.SZ,2010-08-24,1.85
002044.SZ,2010-08-25,1.83
002044.SZ,2010-08-26,1.81
002044.SZ,2010-08-27,1.83
002044.SZ,2010-08-30,1.9
002044.SZ,2010-08-31,1.95
002044.SZ,2010-09-01,1.98
002044.SZ,2010-09-02,1.98
002044.SZ,2010-09-03,1.95
002044.SZ,2010-09-06,1.87
002044.SZ,2010-09-07,1.88
002044.SZ,2010-09-08,1.88
002044.SZ,2010-09-09,1.85
002044.SZ,2010-09-10,1.86
002044.SZ,2010-09-13,1.89
002044.SZ,2010-09-14,1.9
002044.SZ,2010-09-15,1.84
002044.SZ,2010-09-16,1.78
002044.SZ,2010-09-17,1.78
002044.SZ,2010-09-20,1.89
002044.SZ,2010-09-21,1.9
002044.SZ,2010-09-22,1.9
002044.SZ,2010-09-23,1.9
002044.SZ,2010-09-24,1.9
002044.SZ,2010-09-27,1.96
002044.SZ,2010-09-28,1.99
002044.SZ,2010-09-29,1.99
002044.SZ,2010-09-30,1.97
002044.SZ,2010-10-01,1.97
002044.SZ,2010-10-04,1.97
002044.SZ,2010-10-05,1.97
002044.SZ,2010-10-06,1.97
002044.SZ,2010-10-07,1.97
002044.SZ,2010-10-08,2.12
002044.SZ,2010-10-11,2.19
002044.SZ,2010-10-12,2.19
002044.SZ,2010-10-13,2.16
002044.SZ,2010-10-14,2.05
002044.SZ,2010-10-15,2.05
002044.SZ,2010-10-18,1.97
002044.SZ,2010-10-19,2.1
002044.SZ,2010-10-20,2.14
002044.SZ,2010-10-21,2.25
002044.SZ,2010-10-22,2.28
002044.SZ,2010-10-25,2.32
002044.SZ,2010-10-26,2.28
002044.SZ,2010-10-27,2.34
002044.SZ,2010-10-28,2.47
002044.SZ,2010-10-29,2.49
002044.SZ,2010-11-01,2.53
002044.SZ,2010-11-02,2.66
002044.SZ,2010-11-03,2.92
002044.SZ,2010-11-04,2.92
002044.SZ,2010-11-05,2.88
002044.SZ,2010-11-08,2.93
002044.SZ,2010-11-09,2.94
002044.SZ,2010-11-10,2.84
002044.SZ,2010-11-11,2.94
002044.SZ,2010-11-12,2.96
002044.SZ,2010-11-15,3.12
002044.SZ,2010-11-16,2.94
002044.SZ,2010-11-17,2.84
002044.SZ,2010-11-18,2.84
002044.SZ,2010-11-19,3.0
002044.SZ,2010-11-22,3.07
002044.SZ,2010-11-23,3.13
002044.SZ,2010-11-24,3.21
002044.SZ,2010-11-25,3.24
002044.SZ,2010-11-26,3.32
002044.SZ,2010-11-29,3.18
002044.SZ,2010-11-30,3.12
002044.SZ,2010-12-01,3.12
002044.SZ,2010-12-02,3.12
002044.SZ,2010-12-03,3.13
002044.SZ,2010-12-06,2.95
002044.SZ,2010-12-07,2.99
002044.SZ,2010-12-08,2.9
002044.SZ,2010-12-09,2.79
002044.SZ,2010-12-10,2.82
002044.SZ,2010-12-13,2.94
002044.SZ,2010-12-14,2.95
002044.SZ,2010-12-15,2.92
002044.SZ,2010-12-16,2.89
002044.SZ,2010-12-17,2.91
002044.SZ,2010-12-20,2.82
002044.SZ,2010-12-21,2.91
002044.SZ,2010-12-22,2.88
002044.SZ,2010-12-23,2.93
002044.SZ,2010-12-24,2.86
002044.SZ,2010-12-27,2.78
002044.SZ,2010-12-28,2.78
002044.SZ,2010-12-29,2.97
002044.SZ,2010-12-30,2.98
002044.SZ,2010-12-31,3.07
002044.SZ,2011-01-03,3.07
002044.SZ,2011-01-04,3.09
002044.SZ,2011-01-05,3.14
002044.SZ,2011-01-06,3.12
002044.SZ,2011-01-07,3.06
002044.SZ,2011-01-10,3.04
002044.SZ,2011-01-11,2.98
002044.SZ,2011-01-12,3.06
002044.SZ,2011-01-13,3.06
002044.SZ,2011-01-14,3.04
002044.SZ,2011-01-17,3.09
002044.SZ,2011-01-18,3.07
002044.SZ,2011-01-19,3.12
002044.SZ,2011-01-20,3.4
002044.SZ,2011-01-21,3.45
002044.SZ,2011-01-24,3.12
002044.SZ,2011-01-25,3.09
002044.SZ,2011-01-26,3.14
002044.SZ,2011-01-27,3.14
002044.SZ,2011-01-28,3.09
002044.SZ,2011-01-31,3.22
002044.SZ,2011-02-01,3.33
002044.SZ,2011-02-02,3.33
002044.SZ,2011-02-03,3.33
002044.SZ,2011-02-04,3.33
002044.SZ,2011-02-07,3.33
002044.SZ,2011-02-08,3.33
002044.SZ,2011-02-09,3.41
002044.SZ,2011-02-10,3.43
002044.SZ,2011-02-11,3.33
002044.SZ,2011-02-14,3.61
002044.SZ,2011-02-15,3.58
002044.SZ,2011-02-16,3.54
002044.SZ,2011-02-17,3.55
002044.SZ,2011-02-18,3.56
002044.SZ,2011-02-21,3.6
002044.SZ,2011-02-22,3.64
002044.SZ,2011-02-23,3.55
002044.SZ,2011-02-24,3.55
002044.SZ,2011-02-25,3.53
002044.SZ,2011-02-28,3.56
002044.SZ,2011-03-01,3.56
002044.SZ,2011-03-02,3.66
002044.SZ,2011-03-03,3.62
002044.SZ,2011-03-04,3.64
002044.SZ,2011-03-07,3.7
002044.SZ,2011-03-08,3.7
002044.SZ,2011-03-09,3.86
002044.SZ,2011-03-10,3.71
002044.SZ,2011-03-11,3.6
002044.SZ,2011-03-14,3.55
002044.SZ,2011-03-15,3.49
002044.SZ,2011-03-16,3.53
002044.SZ,2011-03-17,3.37
002044.SZ,2011-03-18,3.41
002044.SZ,2011-03-21,3.5
002044.SZ,2011-03-22,3.45
002044.SZ,2011-03-23,3.42
002044.SZ,2011-03-24,3.49
002044.SZ,2011-03-25,3.46
002044.SZ,2011-03-28,3.49
002044.SZ,2011-03-29,3.48
002044.SZ,2011-03-30,3.38
002044.SZ,2011-03-31,3.37
002044.SZ,2011-04-01,3.38
002044.SZ,2011-04-04,3.38
002044.SZ,2011-04-05,3.38
002044.SZ,2011-04-06,3.25
002044.SZ,2011-04-07,3.26
002044.SZ,2011-04-08,3.43
002044.SZ,2011-04-11,3.44
002044.SZ,2011-04-12,3.45
002044.SZ,2011-04-13,3.45
002044.SZ,2011-04-14,3.47
002044.SZ,2011-04-15,3.46
002044.SZ,2011-04-18,3.47
002044.SZ,2011-04-19,3.47
002044.SZ,2011-04-20,3.5
002044.SZ,2011-04-21,3.57
002044.SZ,2011-04-22,3.52
002044.SZ,2011-04-25,3.46
002044.SZ,2011-04-26,3.24
002044.SZ,2011-04-27,3.25
002044.SZ,2011-04-28,3.19
002044.SZ,2011-04-29,3.19
002044.SZ,2011-05-02,3.19
002044.SZ,2011-05-03,3.28
002044.SZ,2011-05-04,3.26
002044.SZ,2011-05-05,3.26
002044.SZ,2011-05-06,3.25
002044.SZ,2011-05-09,3.26
002044.SZ,2011-05-10,3.28
002044.SZ,2011-05-11,3.29
002044.SZ,2011-05-12,3.31
002044.SZ,2011-05-13,3.36
002044.SZ,2011-05-16,3.42
002044.SZ,2011-05-17,3.4
002044.SZ,2011-05-18,3.41
002044.SZ,2011-05-19,3.47
002044.SZ,2011-05-20,3.41
002044.SZ,2011-05-23,3.22
002044.SZ,2011-05-24,3.2
002044.SZ,2011-05-25,3.14
002044.SZ,2011-05-26,3.15
002044.SZ,2011-05-27,3.0
002044.SZ,2011-05-30,2.91
002044.SZ,2011-05-31,2.99
002044.SZ,2011-06-01,2.95
002044.SZ,2011-06-02,2.81
002044.SZ,2011-06-03,2.88
002044.SZ,2011-06-06,2.88
002044.SZ,2011-06-07,2.93
002044.SZ,2011-06-08,2.93
002044.SZ,2011-06-09,2.91
002044.SZ,2011-06-10,2.96
002044.SZ,2011-06-13,2.96
002044.SZ,2011-06-14,2.98
002044.SZ,2011-06-15,2.97
002044.SZ,2011-06-16,2.87
002044.SZ,2011-06-17,2.85
002044.SZ,2011-06-20,2.8
002044.SZ,2011-06-21,2.85
002044.SZ,2011-06-22,2.82
002044.SZ,2011-06-23,2.93
002044.SZ,2011-06-24,2.99
002044.SZ,2011-06-27,2.99
002044.SZ,2011-06-28,3.06
002044.SZ,2011-06-29,3.26
002044.SZ,2011-06-30,3.25
002044.SZ,2011-07-01,3.28
002044.SZ,2011-07-04,3.36
002044.SZ,2011-07-05,3.36
002044.SZ,2011-07-06,3.3
002044.SZ,2011-07-07,3.28
002044.SZ,2011-07-08,3.38
002044.SZ,2011-07-11,3.39
002044.SZ,2011-07-12,3.35
002044.SZ,2011-07-13,3.44
002044.SZ,2011-07-14,3.47
002044.SZ,2011-07-15,3.64
002044.SZ,2011-07-18,3.8
002044.SZ,2011-07-19,3.73
002044.SZ,2011-07-20,3.78
002044.SZ,2011-07-21,3.88
002044.SZ,2011-07-22,3.88
002044.SZ,2011-07-25,3.77
002044.SZ,2011-07-26,3.79
002044.SZ,2011-07-27,3.91
002044.SZ,2011-07-28,3.86
002044.SZ,2011-07-29,3.73
002044.SZ,2011-08-01,3.7
002044.SZ,2011-08-02,3.68
002044.SZ,2011-08-03,3.75
002044.SZ,2011-08-04,3.78
002044.SZ,2011-08-05,3.75
002044.SZ,2011-08-08,3.67
002044.SZ,2011-08-09,3.63
002044.SZ,2011-08-10,3.58
002044.SZ,2011-08-11,3.62
002044.SZ,2011-08-12,3.69
002044.SZ,2011-08-15,3.75
002044.SZ,2011-08-16,3.75
002044.SZ,2011-08-17,3.76
002044.SZ,2011-08-18,3.64
002044.SZ,2011-08-19,3.63
002044.SZ,2011-08-22,3.6
002044.SZ,2011-08-23,3.59
002044.SZ,2011-08-24,3.57
002044.SZ,2011-08-25,3.6
002044.SZ,2011-08-26,3.62
002044.SZ,2011-08-29,3.63
002044.SZ,2011-08-30,3.79
002044.SZ,2011-08-31,3.78
002044.SZ,2011-09-01,3.75
002044.SZ,2011-09-02,3.7
002044.SZ,2011-09-05,3.59
002044.SZ,2011-09-06,3.52
002044.SZ,2011-09-07,3.53
002044.SZ,2011-09-08,3.55
002044.SZ,2011-09-09,3.5
002044.SZ,2011-09-12,3.5
002044.SZ,2011-09-13,3.3
002044.SZ,2011-09-14,3.42
002044.SZ,2011-09-15,3.45
002044.SZ,2011-09-16,3.45
002044.SZ,2011-09-19,3.35
002044.SZ,2011-09-20,3.33
002044.SZ,2011-09-21,3.44
002044.SZ,2011-09-22,3.42
002044.SZ,2011-09-23,3.39
002044.SZ,2011-09-26,3.38
002044.SZ,2011-09-27,3.38
002044.SZ,2011-09-28,3.3
002044.SZ,2011-09-29,3.11
002044.SZ,2011-09-30,3.06
002044.SZ,2011-10-03,3.06
002044.SZ,2011-10-04,3.06
002044.SZ,2011-10-05,3.06
002044.SZ,2011-10-06,3.06
002044.SZ,2011-10-07,3.06
002044.SZ,2011-10-10,2.95
002044.SZ,2011-10-11,3.01
002044.SZ,2011-10-12,3.21
002044.SZ,2011-10-13,3.32
002044.SZ,2011-10-14,3.33
002044.SZ,2011-10-17,3.37
002044.SZ,2011-10-18,3.3
002044.SZ,2011-10-19,3.25
002044.SZ,2011-10-20,3.27
002044.SZ,2011-10-21,3.24
002044.SZ,2011-10-24,3.33
002044.SZ,2011-10-25,3.4
002044.SZ,2011-10-26,3.41
002044.SZ,2011-10-27,3.4
002044.SZ,2011-10-28,3.47
002044.SZ,2011-10-31,3.5
002044.SZ,2011-11-01,3.56
002044.SZ,2011-11-02,3.62
002044.SZ,2011-11-03,3.63
002044.SZ,2011-11-04,3.64
002044.SZ,2011-11-07,3.58
002044.SZ,2011-11-08,3.55
002044.SZ,2011-11-09,3.57
002044.SZ,2011-11-10,3.51
002044.SZ,2011-11-11,3.58
002044.SZ,2011-11-14,3.65
002044.SZ,2011-11-15,3.66
002044.SZ,2011-11-16,3.56
002044.SZ,2011-11-17,3.58
002044.SZ,2011-11-18,3.36
002044.SZ,2011-11-21,3.38
002044.SZ,2011-11-22,3.37
002044.SZ,2011-11-23,3.36
002044.SZ,2011-11-24,3.42
002044.SZ,2011-11-25,3.46
002044.SZ,2011-11-28,3.42
002044.SZ,2011-11-29,3.47
002044.SZ,2011-11-30,3.39
002044.SZ,2011-12-01,3.42
002044.SZ,2011-12-02,3.33
002044.SZ,2011-12-05,3.29
002044.SZ,2011-12-06,3.22
002044.SZ,2011-12-07,3.25
002044.SZ,2011-12-08,3.16
002044.SZ,2011-12-09,3.07
002044.SZ,2011-12-12,3.0
002044.SZ,2011-12-13,2.85
002044.SZ,2011-12-14,2.82
002044.SZ,2011-12-15,2.9
002044.SZ,2011-12-16,2.94
002044.SZ,2011-12-19,2.88
002044.SZ,2011-12-20,2.88
002044.SZ,2011-12-21,2.88
002044.SZ,2011-12-22,2.75
002044.SZ,2011-12-23,2.75
002044.SZ,2011-12-26,2.78
002044.SZ,2011-12-27,2.72
002044.SZ,2011-12-28,2.7
002044.SZ,2011-12-29,2.62
002044.SZ,2011-12-30,2.62
002044.SZ,2012-01-02,2.62
002044.SZ,2012-01-03,2.62
002044.SZ,2012-01-04,2.55
002044.SZ,2012-01-05,2.31
002044.SZ,2012-01-06,2.28
002044.SZ,2012-01-09,2.35
002044.SZ,2012-01-10,2.5
002044.SZ,2012-01-11,2.49
002044.SZ,2012-01-12,2.48
002044.SZ,2012-01-13,2.38
002044.SZ,2012-01-16,2.23
002044.SZ,2012-01-17,2.37
002044.SZ,2012-01-18,2.32
002044.SZ,2012-01-19,2.32
002044.SZ,2012-01-20,2.35
002044.SZ,2012-01-23,2.35
002044.SZ,2012-01-24,2.35
002044.SZ,2012-01-25,2.35
002044.SZ,2012-01-26,2.35
002044.SZ,2012-01-27,2.35
002044.SZ,2012-01-30,2.41
002044.SZ,2012-01-31,2.42
002044.SZ,2012-02-01,2.37
002044.SZ,2012-02-02,2.39
002044.SZ,2012-02-03,2.45
002044.SZ,2012-02-06,2.45
002044.SZ,2012-02-07,2.39
002044.SZ,2012-02-08,2.47
002044.SZ,2012-02-09,2.55
002044.SZ,2012-02-10,2.54
002044.SZ,2012-02-13,2.55
002044.SZ,2012-02-14,2.51
002044.SZ,2012-02-15,2.56
002044.SZ,2012-02-16,2.6
002044.SZ,2012-02-17,2.58
002044.SZ,2012-02-20,2.55
002044.SZ,2012-02-21,2.57
002044.SZ,2012-02-22,2.62
002044.SZ,2012-02-23,2.62
002044.SZ,2012-02-24,2.62
002044.SZ,2012-02-27,2.67
002044.SZ,2012-02-28,2.71
002044.SZ,2012-02-29,2.68
002044.SZ,2012-03-01,2.69
002044.SZ,2012-03-02,2.73
002044.SZ,2012-03-05,2.72
002044.SZ,2012-03-06,2.67
002044.SZ,2012-03-07,2.63
002044.SZ,2012-03-08,2.73
002044.SZ,2012-03-09,2.77
002044.SZ,2012-03-12,2.91
002044.SZ,2012-03-13,3.11
002044.SZ,2012-03-14,3.02
002044.SZ,2012-03-15,2.96
002044.SZ,2012-03-16,3.0
002044.SZ,2012-03-19,3.04
002044.SZ,2012-03-20,2.97
002044.SZ,2012-03-21,2.97
002044.SZ,2012-03-22,2.9
002044.SZ,2012-03-23,2.8
002044.SZ,2012-03-26,2.75
002044.SZ,2012-03-27,2.78
002044.SZ,2012-03-28,2.65
002044.SZ,2012-03-29,2.62
002044.SZ,2012-03-30,2.59
002044.SZ,2012-04-02,2.59
002044.SZ,2012-04-03,2.59
002044.SZ,2012-04-04,2.59
002044.SZ,2012-04-05,2.7
002044.SZ,2012-04-06,2.7
002044.SZ,2012-04-09,2.63
002044.SZ,2012-04-10,2.63
002044.SZ,2012-04-11,2.63
002044.SZ,2012-04-12,2.63
002044.SZ,2012-04-13,2.81
002044.SZ,2012-04-16,2.79
002044.SZ,2012-04-17,2.79
002044.SZ,2012-04-18,2.84
002044.SZ,2012-04-19,2.79
002044.SZ,2012-04-20,2.79
002044.SZ,2012-04-23,2.74
002044.SZ,2012-04-24,2.72
002044.SZ,2012-04-25,2.75
002044.SZ,2012-04-26,2.72
002044.SZ,2012-04-27,2.69
002044.SZ,2012-04-30,2.69
002044.SZ,2012-05-01,2.69
002044.SZ,2012-05-02,2.74
002044.SZ,2012-05-03,2.79
002044.SZ,2012-05-04,2.83
002044.SZ,2012-05-07,2.8
002044.SZ,2012-05-08,2.78
002044.SZ,2012-05-09,2.7
002044.SZ,2012-05-10,2.69
002044.SZ,2012-05-11,2.65
002044.SZ,2012-05-14,2.64
002044.SZ,2012-05-15,2.58
002044.SZ,2012-05-16,2.55
002044.SZ,2012-05-17,2.64
002044.SZ,2012-05-18,2.58
002044.SZ,2012-05-21,2.59
002044.SZ,2012-05-22,2.62
002044.SZ,2012-05-23,2.6
002044.SZ,2012-05-24,2.56
002044.SZ,2012-05-25,2.54
002044.SZ,2012-05-28,2.56
002044.SZ,2012-05-29,2.6
002044.SZ,2012-05-30,2.61
002044.SZ,2012-05-31,2.61
002044.SZ,2012-06-01,2.63
002044.SZ,2012-06-04,2.54
002044.SZ,2012-06-05,2.52
002044.SZ,2012-06-06,2.51
002044.SZ,2012-06-07,2.53
002044.SZ,2012-06-08,2.49
002044.SZ,2012-06-11,2.53
002044.SZ,2012-06-12,2.52
002044.SZ,2012-06-13,2.57
002044.SZ,2012-06-14,2.57
002044.SZ,2012-06-15,2.6
002044.SZ,2012-06-18,2.6
002044.SZ,2012-06-19,2.58
002044.SZ,2012-06-20,2.57
002044.SZ,2012-06-21,2.52
002044.SZ,2012-06-22,2.52
002044.SZ,2012-06-25,2.45
002044.SZ,2012-06-26,2.4
002044.SZ,2012-06-27,2.42
002044.SZ,2012-06-28,2.37
002044.SZ,2012-06-29,2.42
002044.SZ,2012-07-02,2.42
002044.SZ,2012-07-03,2.41
002044.SZ,2012-07-04,2.41
002044.SZ,2012-07-05,2.31
002044.SZ,2012-07-06,2.34
002044.SZ,2012-07-09,2.26
002044.SZ,2012-07-10,2.23
002044.SZ,2012-07-11,2.25
002044.SZ,2012-07-12,2.29
002044.SZ,2012-07-13,2.31
002044.SZ,2012-07-16,2.25
002044.SZ,2012-07-17,2.28
002044.SZ,2012-07-18,2.26
002044.SZ,2012-07-19,2.31
002044.SZ,2012-07-20,2.3
002044.SZ,2012-07-23,2.25
002044.SZ,2012-07-24,2.24
002044.SZ,2012-07-25,2.21
002044.SZ,2012-07-26,2.18
002044.SZ,2012-07-27,2.14
002044.SZ,2012-07-30,2.13
002044.SZ,2012-07-31,2.11
002044.SZ,2012-08-01,2.13
002044.SZ,2012-08-02,2.07
002044.SZ,2012-08-03,2.22
002044.SZ,2012-08-06,2.26
002044.SZ,2012-08-07,2.25
002044.SZ,2012-08-08,2.25
002044.SZ,2012-08-09,2.25
002044.SZ,2012-08-10,2.22
002044.SZ,2012-08-13,2.27
002044.SZ,2012-08-14,2.27
002044.SZ,2012-08-15,2.24
002044.SZ,2012-08-16,2.18
002044.SZ,2012-08-17,2.16
002044.SZ,2012-08-20,2.25
002044.SZ,2012-08-21,2.26
002044.SZ,2012-08-22,2.27
002044.SZ,2012-08-23,2.35
002044.SZ,2012-08-24,2.35
002044.SZ,2012-08-27,2.3
002044.SZ,2012-08-28,2.32
002044.SZ,2012-08-29,2.32
002044.SZ,2012-08-30,2.27
002044.SZ,2012-08-31,2.3
002044.SZ,2012-09-03,2.3
002044.SZ,2012-09-04,2.29
002044.SZ,2012-09-05,2.33
002044.SZ,2012-09-06,2.44
002044.SZ,2012-09-07,2.62
002044.SZ,2012-09-10,2.62
002044.SZ,2012-09-11,2.66
002044.SZ,2012-09-12,2.59
002044.SZ,2012-09-13,2.58
002044.SZ,2012-09-14,2.51
002044.SZ,2012-09-17,2.41
002044.SZ,2012-09-18,2.55
002044.SZ,2012-09-19,2.57
002044.SZ,2012-09-20,2.51
002044.SZ,2012-09-21,2.51
002044.SZ,2012-09-24,2.52
002044.SZ,2012-09-25,2.54
002044.SZ,2012-09-26,2.47
002044.SZ,2012-09-27,2.49
002044.SZ,2012-09-28,2.65
002044.SZ,2012-10-01,2.65
002044.SZ,2012-10-02,2.65
002044.SZ,2012-10-03,2.65
002044.SZ,2012-10-04,2.65
002044.SZ,2012-10-05,2.65
002044.SZ,2012-10-08,2.65
002044.SZ,2012-10-09,2.65
002044.SZ,2012-10-10,2.65
002044.SZ,2012-10-11,2.65
002044.SZ,2012-10-12,2.68
002044.SZ,2012-10-15,2.68
002044.SZ,2012-10-16,2.7
002044.SZ,2012-10-17,2.66
002044.SZ,2012-10-18,2.75
002044.SZ,2012-10-19,2.76
002044.SZ,2012-10-22,2.84
002044.SZ,2012-10-23,2.8
002044.SZ,2012-10-24,2.8
002044.SZ,2012-10-25,2.81
002044.SZ,2012-10-26,2.81
002044.SZ,2012-10-29,2.53
002044.SZ,2012-10-30,2.48
002044.SZ,2012-10-31,2.47
002044.SZ,2012-11-01,2.45
002044.SZ,2012-11-02,2.45
002044.SZ,2012-11-05,2.43
002044.SZ,2012-11-06,2.37
002044.SZ,2012-11-07,2.3
002044.SZ,2012-11-08,2.07
002044.SZ,2012-11-09,2.08
002044.SZ,2012-11-12,2.07
002044.SZ,2012-11-13,2.09
002044.SZ,2012-11-14,2.06
002044.SZ,2012-11-15,1.98
002044.SZ,2012-11-16,1.93
002044.SZ,2012-11-19,1.97
002044.SZ,2012-11-20,1.93
002044.SZ,2012-11-21,1.94
002044.SZ,2012-11-22,1.92
002044.SZ,2012-11-23,1.94
002044.SZ,2012-11-26,1.93
002044.SZ,2012-11-27,1.79
002044.SZ,2012-11-28,1.69
002044.SZ,2012-11-29,1.66
002044.SZ,2012-11-30,1.69
002044.SZ,2012-12-03,1.61
002044.SZ,2012-12-04,1.62
002044.SZ,2012-12-05,1.71
002044.SZ,2012-12-06,1.76
002044.SZ,2012-12-07,1.78
002044.SZ,2012-12-10,1.79
002044.SZ,2012-12-11,1.85
002044.SZ,2012-12-12,1.93
002044.SZ,2012-12-13,1.86
002044.SZ,2012-12-14,1.9
002044.SZ,2012-12-17,1.9
002044.SZ,2012-12-18,1.88
002044.SZ,2012-12-19,1.88
002044.SZ,2012-12-20,1.84
002044.SZ,2012-12-21,1.81
002044.SZ,2012-12-24,1.83
002044.SZ,2012-12-25,1.9
002044.SZ,2012-12-26,1.95
002044.SZ,2012-12-27,1.99
002044.SZ,2012-12-28,2.03
002044.SZ,2012-12-31,2.03
002044.SZ,2013-01-01,2.03
002044.SZ,2013-01-02,2.03
002044.SZ,2013-01-03,2.03
002044.SZ,2013-01-04,1.98
002044.SZ,2013-01-07,2.03
002044.SZ,2013-01-08,2.14
002044.SZ,2013-01-09,2.09
002044.SZ,2013-01-10,2.14
002044.SZ,2013-01-11,2.15
002044.SZ,2013-01-14,2.29
002044.SZ,2013-01-15,2.26
002044.SZ,2013-01-16,2.23
002044.SZ,2013-01-17,2.15
002044.SZ,2013-01-18,2.19
002044.SZ,2013-01-21,2.19
002044.SZ,2013-01-22,2.13
002044.SZ,2013-01-23,2.15
